AAo   0.83
KKo   0.79
QQo   0.77
JJo   0.74
AKs   0.72
TTo   0.71
99o   0.70
AQo   0.68
88o   0.68
77o   0.68
ATo   0.67
AJs   0.67
A9s   0.67
KJs   0.66
AQs   0.66
AKo   0.66
A5s   0.66
A2s   0.66
66o   0.66
ATs   0.65
AJo   0.65
A6s   0.65
A9o   0.64
A6o   0.64
A4s   0.64
A3o   0.64
KTs   0.63
KQs   0.63
KQo   0.63
A8s   0.63
A8o   0.63
A7s   0.63
QTo   0.62
KJo   0.62
K9s   0.62
K8s   0.62
K2s   0.62
JTs   0.62
A7o   0.62
A5o   0.62
A4o   0.62
A3s   0.62
A2o   0.62
QJs   0.61
QJo   0.61
Q9s   0.61
K9o   0.61
K6s   0.61
K3s   0.61
44o   0.61
QTs   0.60
K8o   0.60
K7s   0.60
55o   0.60
Q7s   0.59
Q4s   0.59
KTo   0.59
JTo   0.59
33o   0.59
K7o   0.58
K6o   0.58
K5s   0.58
K5o   0.58
K4s   0.58
Q8s   0.57
K4o   0.57
K3o   0.57
J7s   0.57
J5s   0.57
Q6s   0.56
J9o   0.56
22o   0.56
T7s   0.55
Q9o   0.55
Q8o   0.55
Q7o   0.55
Q5s   0.55
Q4o   0.55
K2o   0.55
J9s   0.55
J6s   0.55
T9o   0.54
T4s   0.54
Q6o   0.54
Q5o   0.54
Q3o   0.54
Q2s   0.54
J6o   0.54
J3s   0.54
J2s   0.54
T8s   0.53
J8o   0.53
J7o   0.53
J4s   0.53
J4o   0.53
98s   0.53
97s   0.53
T9s   0.52
T8o   0.52
T6s   0.52
T5s   0.52
Q3s   0.52
Q2o   0.52
J5o   0.52
J2o   0.52
98o   0.52
96s   0.52
95s   0.52
T6o   0.51
T3s   0.51
J3o   0.51
97o   0.51
94s   0.51
93s   0.51
87s   0.51
86s   0.51
76s   0.51
T7o   0.50
J8s   0.50
92s   0.50
85s   0.50
83s   0.50
75s   0.50
T3o   0.49
T2s   0.49
95o   0.49
87o   0.49
65s   0.49
T5o   0.48
T4o   0.48
96o   0.48
63s   0.48
T2o   0.47
86o   0.47
82s   0.47
76o   0.47
75o   0.47
74s   0.47
73s   0.47
73o   0.47
53s   0.47
93o   0.46
85o   0.46
83o   0.46
74o   0.46
72s   0.46
64o   0.46
52s   0.46
32s   0.46
94o   0.45
92o   0.45
84o   0.45
65o   0.45
62s   0.45
54o   0.45
42s   0.45
84s   0.44
64s   0.44
52o   0.44
43s   0.44
82o   0.43
63o   0.43
54s   0.43
53o   0.43
62o   0.42
43o   0.42
42o   0.42
72o   0.41
32o   0.41
